t,omega_true,omega_ref,tau_cmd,d_hat,d_true
0.552,49.7512438,50,0.00497512438,1.07544182e-14,0
0.5521,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5522,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5523,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5524,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5525,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5526,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5527,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5528,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5529,49.7512438,50,0.00497512438,1.07691633e-14,0
0.553,49.7512438,50,0.00497512438,1.07691633e-14,0
0.5531,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5532,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5533,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5534,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5535,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5536,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5537,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5538,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5539,49.7512438,50,0.00497512438,1.07839085e-14,0
0.554,49.7512438,50,0.00497512438,1.07839085e-14,0
0.5541,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5542,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5543,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5544,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5545,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5546,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5547,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5548,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5549,49.7512438,50,0.00497512438,1.07986536e-14,0
0.555,49.7512438,50,0.00497512438,1.07986536e-14,0
0.5551,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5552,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5553,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5554,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5555,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5556,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5557,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5558,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5559,49.7512438,50,0.00497512438,1.08133988e-14,0
0.556,49.7512438,50,0.00497512438,1.08133988e-14,0
0.5561,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5562,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5563,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5564,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5565,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5566,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5567,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5568,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5569,49.7512438,50,0.00497512438,1.08281439e-14,0
0.557,49.7512438,50,0.00497512438,1.08281439e-14,0
0.5571,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5572,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5573,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5574,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5575,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5576,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5577,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5578,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5579,49.7512438,50,0.00497512438,1.08428891e-14,0
0.558,49.7512438,50,0.00497512438,1.08428891e-14,0
0.5581,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5582,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5583,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5584,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5585,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5586,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5587,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5588,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5589,49.7512438,50,0.00497512438,1.08576342e-14,0
0.559,49.7512438,50,0.00497512438,1.08576342e-14,0
0.5591,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5592,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5593,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5594,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5595,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5596,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5597,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5598,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5599,49.7512438,50,0.00497512438,1.08723794e-14,0
0.56,49.7512438,50,0.00497512438,1.08723794e-14,0
0.5601,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5602,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5603,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5604,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5605,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5606,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5607,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5608,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5609,49.7512438,50,0.00497512438,1.08871245e-14,0
0.561,49.7512438,50,0.00497512438,1.08871245e-14,0
0.5611,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5612,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5613,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5614,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5615,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5616,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5617,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5618,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5619,49.7512438,50,0.00497512438,1.09018697e-14,0
0.562,49.7512438,50,0.00497512438,1.09018697e-14,0
0.5621,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5622,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5623,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5624,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5625,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5626,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5627,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5628,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5629,49.7512438,50,0.00497512438,1.09166148e-14,0
0.563,49.7512438,50,0.00497512438,1.09166148e-14,0
0.5631,49.7512438,50,0.00497512438,1.093136e-14,0
0.5632,49.7512438,50,0.00497512438,1.093136e-14,0
0.5633,49.7512438,50,0.00497512438,1.093136e-14,0
0.5634,49.7512438,50,0.00497512438,1.093136e-14,0
0.5635,49.7512438,50,0.00497512438,1.093136e-14,0
0.5636,49.7512438,50,0.00497512438,1.093136e-14,0
0.5637,49.7512438,50,0.00497512438,1.093136e-14,0
0.5638,49.7512438,50,0.00497512438,1.093136e-14,0
0.5639,49.7512438,50,0.00497512438,1.093136e-14,0
0.564,49.7512438,50,0.00497512438,1.093136e-14,0
0.5641,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5642,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5643,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5644,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5645,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5646,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5647,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5648,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5649,49.7512438,50,0.00497512438,1.09461051e-14,0
0.565,49.7512438,50,0.00497512438,1.09461051e-14,0
0.5651,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5652,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5653,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5654,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5655,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5656,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5657,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5658,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5659,49.7512438,50,0.00497512438,1.09608503e-14,0
0.566,49.7512438,50,0.00497512438,1.09608503e-14,0
0.5661,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5662,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5663,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5664,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5665,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5666,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5667,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5668,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5669,49.7512438,50,0.00497512438,1.09755954e-14,0
0.567,49.7512438,50,0.00497512438,1.09755954e-14,0
0.5671,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5672,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5673,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5674,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5675,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5676,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5677,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5678,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5679,49.7512438,50,0.00497512438,1.09903406e-14,0
0.568,49.7512438,50,0.00497512438,1.09903406e-14,0
0.5681,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5682,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5683,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5684,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5685,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5686,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5687,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5688,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5689,49.7512438,50,0.00497512438,1.10050857e-14,0
0.569,49.7512438,50,0.00497512438,1.10050857e-14,0
0.5691,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5692,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5693,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5694,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5695,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5696,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5697,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5698,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5699,49.7512438,50,0.00497512438,1.10198309e-14,0
0.57,49.7512438,50,0.00497512438,1.10198309e-14,0
0.5701,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5702,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5703,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5704,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5705,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5706,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5707,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5708,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5709,49.7512438,50,0.00497512438,1.1034576e-14,0
0.571,49.7512438,50,0.00497512438,1.1034576e-14,0
0.5711,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5712,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5713,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5714,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5715,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5716,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5717,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5718,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5719,49.7512438,50,0.00497512438,1.10493212e-14,0
0.572,49.7512438,50,0.00497512438,1.10493212e-14,0
0.5721,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5722,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5723,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5724,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5725,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5726,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5727,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5728,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5729,49.7512438,50,0.00497512438,1.10640663e-14,0
0.573,49.7512438,50,0.00497512438,1.10640663e-14,0
0.5731,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5732,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5733,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5734,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5735,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5736,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5737,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5738,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5739,49.7512438,50,0.00497512438,1.10788115e-14,0
0.574,49.7512438,50,0.00497512438,1.10788115e-14,0
0.5741,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5742,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5743,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5744,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5745,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5746,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5747,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5748,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5749,49.7512438,50,0.00497512438,1.10935566e-14,0
0.575,49.7512438,50,0.00497512438,1.10935566e-14,0
0.5751,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5752,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5753,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5754,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5755,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5756,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5757,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5758,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5759,49.7512438,50,0.00497512438,1.11083018e-14,0
0.576,49.7512438,50,0.00497512438,1.11083018e-14,0
0.5761,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5762,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5763,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5764,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5765,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5766,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5767,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5768,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5769,49.7512438,50,0.00497512438,1.11230469e-14,0
0.577,49.7512438,50,0.00497512438,1.11230469e-14,0
0.5771,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5772,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5773,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5774,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5775,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5776,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5777,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5778,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5779,49.7512438,50,0.00497512438,1.11377921e-14,0
0.578,49.7512438,50,0.00497512438,1.11377921e-14,0
0.5781,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5782,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5783,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5784,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5785,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5786,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5787,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5788,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5789,49.7512438,50,0.00497512438,1.11525372e-14,0
0.579,49.7512438,50,0.00497512438,1.11525372e-14,0
0.5791,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5792,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5793,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5794,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5795,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5796,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5797,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5798,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5799,49.7512438,50,0.00497512438,1.11672824e-14,0
0.58,49.7512438,50,0.00497512438,1.11672824e-14,0
0.5801,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5802,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5803,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5804,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5805,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5806,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5807,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5808,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5809,49.7512438,50,0.00497512438,1.11820275e-14,0
0.581,49.7512438,50,0.00497512438,1.11820275e-14,0
0.5811,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5812,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5813,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5814,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5815,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5816,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5817,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5818,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5819,49.7512438,50,0.00497512438,1.11967727e-14,0
0.582,49.7512438,50,0.00497512438,1.11967727e-14,0
0.5821,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5822,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5823,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5824,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5825,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5826,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5827,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5828,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5829,49.7512438,50,0.00497512438,1.12115178e-14,0
0.583,49.7512438,50,0.00497512438,1.12115178e-14,0
0.5831,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5832,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5833,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5834,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5835,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5836,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5837,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5838,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5839,49.7512438,50,0.00497512438,1.1226263e-14,0
0.584,49.7512438,50,0.00497512438,1.1226263e-14,0
0.5841,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5842,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5843,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5844,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5845,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5846,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5847,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5848,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5849,49.7512438,50,0.00497512438,1.12410081e-14,0
0.585,49.7512438,50,0.00497512438,1.12410081e-14,0
0.5851,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5852,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5853,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5854,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5855,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5856,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5857,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5858,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5859,49.7512438,50,0.00497512438,1.12557533e-14,0
0.586,49.7512438,50,0.00497512438,1.12557533e-14,0
0.5861,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5862,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5863,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5864,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5865,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5866,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5867,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5868,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5869,49.7512438,50,0.00497512438,1.12704984e-14,0
0.587,49.7512438,50,0.00497512438,1.12704984e-14,0
0.5871,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5872,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5873,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5874,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5875,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5876,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5877,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5878,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5879,49.7512438,50,0.00497512438,1.12852436e-14,0
0.588,49.7512438,50,0.00497512438,1.12852436e-14,0
0.5881,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5882,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5883,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5884,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5885,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5886,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5887,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5888,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5889,49.7512438,50,0.00497512438,1.12999887e-14,0
0.589,49.7512438,50,0.00497512438,1.12999887e-14,0
0.5891,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5892,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5893,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5894,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5895,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5896,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5897,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5898,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5899,49.7512438,50,0.00497512438,1.13147339e-14,0
0.59,49.7512438,50,0.00497512438,1.13147339e-14,0
0.5901,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5902,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5903,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5904,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5905,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5906,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5907,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5908,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5909,49.7512438,50,0.00497512438,1.1329479e-14,0
0.591,49.7512438,50,0.00497512438,1.1329479e-14,0
0.5911,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5912,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5913,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5914,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5915,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5916,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5917,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5918,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5919,49.7512438,50,0.00497512438,1.13442242e-14,0
0.592,49.7512438,50,0.00497512438,1.13442242e-14,0
0.5921,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5922,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5923,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5924,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5925,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5926,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5927,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5928,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5929,49.7512438,50,0.00497512438,1.13589693e-14,0
0.593,49.7512438,50,0.00497512438,1.13589693e-14,0
0.5931,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5932,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5933,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5934,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5935,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5936,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5937,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5938,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5939,49.7512438,50,0.00497512438,1.13737145e-14,0
0.594,49.7512438,50,0.00497512438,1.13737145e-14,0
0.5941,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5942,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5943,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5944,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5945,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5946,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5947,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5948,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5949,49.7512438,50,0.00497512438,1.13884596e-14,0
0.595,49.7512438,50,0.00497512438,1.13884596e-14,0
0.5951,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5952,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5953,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5954,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5955,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5956,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5957,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5958,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5959,49.7512438,50,0.00497512438,1.14032048e-14,0
0.596,49.7512438,50,0.00497512438,1.14032048e-14,0
0.5961,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5962,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5963,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5964,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5965,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5966,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5967,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5968,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5969,49.7512438,50,0.00497512438,1.14179499e-14,0
0.597,49.7512438,50,0.00497512438,1.14179499e-14,0
0.5971,49.7512438,50,0.00497512438,1.14326951e-14,0
